timestamp,cam,event,class,conf,box,track_id,image,clip
2025-11-13T17:22:01.743157,0,detect,person,0.841,"[115, 174, 523, 479]",0,,
2025-11-13T17:22:01.753057,0,detect,person,0.371,"[478, 298, 639, 480]",1,,
2025-11-13T17:22:02.203943,0,detect,person,0.853,"[114, 173, 554, 479]",0,,
2025-11-13T17:22:02.215208,0,detect,person,0.411,"[541, 273, 639, 479]",1,,
2025-11-13T17:22:02.686242,0,detect,person,0.889,"[117, 172, 526, 479]",0,,
2025-11-13T17:22:02.996543,0,detect,person,0.855,"[113, 170, 519, 479]",0,,
2025-11-13T17:22:03.271215,0,detect,person,0.867,"[126, 170, 528, 479]",0,,
2025-11-13T17:22:03.618427,0,detect,person,0.885,"[128, 164, 548, 479]",0,,
2025-11-13T17:22:03.938591,0,detect,person,0.859,"[139, 148, 561, 479]",0,,
2025-11-13T17:22:04.291062,0,detect,person,0.865,"[142, 140, 573, 479]",0,,
2025-11-13T17:22:04.576021,0,detect,person,0.888,"[139, 138, 576, 479]",0,,
2025-11-13T17:22:04.760405,0,detect,person,0.9,"[144, 137, 569, 479]",0,,
2025-11-13T17:22:05.040052,0,detect,person,0.915,"[155, 140, 566, 479]",0,,
2025-11-13T17:22:05.252705,0,detect,person,0.901,"[159, 143, 560, 479]",0,,
2025-11-13T17:22:05.512385,0,detect,person,0.896,"[161, 149, 553, 479]",0,,
2025-11-13T17:22:05.903453,0,detect,person,0.918,"[164, 149, 552, 479]",0,,
2025-11-13T17:22:06.117893,0,detect,person,0.909,"[163, 152, 551, 479]",0,,
2025-11-13T17:22:06.387043,0,detect,person,0.906,"[162, 152, 548, 479]",0,,
2025-11-13T17:22:06.562943,0,detect,person,0.919,"[157, 156, 533, 479]",0,,
2025-11-13T17:22:06.797793,0,detect,person,0.909,"[150, 165, 529, 479]",0,,
2025-11-13T17:22:06.806928,0,detect,cell phone,0.559,"[273, 322, 326, 412]",1,,
2025-11-13T17:22:07.022745,0,detect,person,0.88,"[129, 174, 518, 479]",0,,
2025-11-13T17:22:07.218364,0,detect,person,0.87,"[122, 176, 505, 479]",0,,
2025-11-13T17:22:07.384990,0,detect,person,0.865,"[95, 179, 487, 479]",0,,
2025-11-13T17:22:07.556764,0,detect,person,0.843,"[82, 177, 475, 479]",0,,
2025-11-13T17:22:07.731643,0,detect,person,0.858,"[82, 180, 470, 479]",0,,
2025-11-13T17:22:07.944795,0,detect,person,0.867,"[80, 180, 470, 479]",0,,
2025-11-13T17:22:08.105729,0,detect,person,0.883,"[69, 175, 476, 479]",0,,
2025-11-13T17:22:08.273792,0,detect,person,0.865,"[42, 178, 482, 479]",0,,
2025-11-13T17:22:08.545543,0,detect,person,0.821,"[18, 175, 478, 479]",0,,
2025-11-13T17:22:08.943421,0,detect,person,0.716,"[1, 172, 456, 479]",0,,
2025-11-13T17:22:09.204832,0,detect,person,0.794,"[2, 180, 448, 479]",0,,
2025-11-13T17:22:10.428582,0,detect,person,0.372,"[0, 264, 89, 479]",0,,
2025-11-13T17:22:10.918594,0,detect,person,0.492,"[0, 266, 287, 478]",0,,
2025-11-13T17:22:11.223855,0,detect,person,0.683,"[0, 276, 286, 479]",0,,
2025-11-13T17:22:11.540498,0,detect,person,0.743,"[0, 275, 294, 479]",0,,
2025-11-13T17:22:12.162905,0,detect,person,0.801,"[0, 275, 291, 479]",0,,
2025-11-13T17:22:12.566539,0,detect,person,0.753,"[0, 276, 293, 479]",0,,
2025-11-13T17:22:12.925056,0,detect,person,0.621,"[0, 280, 291, 479]",0,,
2025-11-13T17:22:13.344656,0,detect,person,0.741,"[0, 282, 290, 479]",0,,
2025-11-13T17:22:13.660590,0,detect,person,0.572,"[0, 281, 290, 479]",0,,
2025-11-13T17:22:13.935814,0,detect,person,0.748,"[0, 281, 289, 479]",0,,
2025-11-13T17:22:14.338759,0,detect,person,0.726,"[0, 281, 290, 479]",0,,
2025-11-13T17:22:14.582847,0,detect,person,0.759,"[0, 278, 289, 479]",0,,
2025-11-13T17:22:14.781676,0,detect,person,0.734,"[0, 280, 291, 479]",0,,
2025-11-13T17:22:15.339698,0,detect,person,0.717,"[0, 280, 290, 479]",0,,
2025-11-13T17:22:15.716695,0,detect,person,0.802,"[0, 280, 289, 479]",0,,
2025-11-13T17:22:15.978359,0,detect,person,0.736,"[0, 280, 292, 479]",0,,
2025-11-13T17:22:16.272357,0,detect,person,0.766,"[0, 263, 300, 479]",0,,
2025-11-13T17:22:16.589064,0,detect,person,0.851,"[4, 200, 358, 479]",0,,
2025-11-13T17:22:16.929704,0,detect,person,0.824,"[80, 180, 444, 479]",0,,
2025-11-13T17:22:17.308846,0,detect,person,0.878,"[116, 174, 487, 479]",0,,
2025-11-13T17:22:17.599998,0,detect,person,0.925,"[129, 157, 520, 479]",0,,
2025-11-13T17:22:17.864452,0,detect,person,0.913,"[126, 152, 528, 479]",0,,
2025-11-13T17:22:18.388520,0,detect,person,0.928,"[132, 154, 524, 479]",0,,
2025-11-13T17:22:18.653343,0,detect,person,0.901,"[131, 165, 525, 479]",0,,
2025-11-13T17:22:18.901184,0,detect,person,0.724,"[114, 167, 581, 479]",0,,
2025-11-13T17:22:19.068125,0,detect,person,0.589,"[128, 170, 457, 479]",0,,
2025-11-13T17:22:19.334144,0,detect,person,0.762,"[124, 175, 447, 479]",0,,
2025-11-13T17:22:19.342774,0,detect,cell phone,0.369,"[349, 158, 550, 465]",1,,
2025-11-13T17:22:19.532436,0,detect,person,0.73,"[118, 180, 432, 479]",0,,
2025-11-13T17:22:19.540665,0,detect,snowboard,0.627,"[322, 157, 526, 449]",1,,
2025-11-13T17:22:19.546684,0,detect,cell phone,0.446,"[322, 157, 527, 463]",2,,
2025-11-13T17:22:19.782377,0,detect,person,0.77,"[115, 179, 411, 479]",0,,
2025-11-13T17:22:19.788849,0,detect,snowboard,0.407,"[318, 157, 527, 474]",1,,
2025-11-13T17:22:20.126907,0,detect,person,0.506,"[116, 178, 427, 479]",0,,
2025-11-13T17:22:20.135311,0,detect,snowboard,0.352,"[320, 158, 530, 453]",1,,
2025-11-13T17:22:20.370962,0,detect,person,0.693,"[118, 178, 416, 479]",0,,
2025-11-13T17:22:20.375975,0,detect,snowboard,0.489,"[329, 164, 538, 460]",1,,
2025-11-13T17:22:20.383028,0,detect,skateboard,0.439,"[330, 164, 540, 460]",2,,
2025-11-13T17:22:20.570537,0,detect,person,0.757,"[118, 178, 407, 479]",0,,
2025-11-13T17:22:20.578252,0,detect,skateboard,0.468,"[330, 167, 542, 469]",1,,
2025-11-13T17:22:20.584791,0,detect,snowboard,0.44,"[330, 165, 541, 464]",2,,
2025-11-13T17:22:20.909865,0,detect,person,0.685,"[118, 178, 412, 479]",0,,
2025-11-13T17:22:20.917066,0,detect,skateboard,0.414,"[330, 167, 543, 465]",1,,
2025-11-13T17:22:21.448015,0,detect,person,0.558,"[119, 179, 436, 479]",0,,
2025-11-13T17:22:21.455609,0,detect,snowboard,0.371,"[331, 171, 543, 469]",1,,
2025-11-13T17:22:21.614288,0,detect,person,0.696,"[111, 176, 545, 479]",0,,
2025-11-13T17:22:21.873757,0,detect,person,0.623,"[119, 179, 410, 479]",0,,
2025-11-13T17:22:21.881767,0,detect,snowboard,0.374,"[330, 173, 545, 475]",1,,
2025-11-13T17:22:22.068637,0,detect,person,0.596,"[126, 178, 417, 479]",0,,
2025-11-13T17:22:22.255517,0,detect,person,0.525,"[127, 178, 431, 479]",0,,
2025-11-13T17:22:22.458890,0,detect,person,0.631,"[123, 173, 549, 479]",0,,
2025-11-13T17:22:22.466039,0,detect,skateboard,0.456,"[333, 177, 553, 478]",1,,
2025-11-13T17:22:22.742487,0,detect,person,0.526,"[134, 177, 420, 479]",0,,
2025-11-13T17:22:22.750916,0,detect,person,0.386,"[134, 175, 543, 479]",1,,
2025-11-13T17:22:22.922665,0,detect,person,0.643,"[134, 178, 413, 479]",0,,
2025-11-13T17:22:23.183601,0,detect,person,0.567,"[134, 179, 417, 479]",0,,
2025-11-13T17:22:23.189563,0,detect,person,0.434,"[134, 175, 540, 479]",1,,
2025-11-13T17:22:23.383880,0,detect,person,0.733,"[130, 180, 450, 479]",0,,
2025-11-13T17:22:23.676360,0,detect,person,0.775,"[129, 181, 450, 479]",0,,
2025-11-13T17:22:23.941013,0,detect,person,0.782,"[127, 182, 472, 479]",0,,
2025-11-13T17:22:24.254606,0,detect,person,0.765,"[122, 185, 480, 479]",0,,
2025-11-13T17:22:24.621646,0,detect,person,0.805,"[117, 186, 476, 479]",0,,
2025-11-13T17:22:24.633480,0,detect,snowboard,0.534,"[365, 159, 584, 475]",1,,
2025-11-13T17:22:24.841516,0,detect,cell phone,0.783,"[318, 160, 534, 446]",0,,
2025-11-13T17:22:24.848156,0,detect,person,0.598,"[104, 184, 548, 479]",1,,
2025-11-13T17:22:25.062934,0,detect,person,0.786,"[111, 185, 393, 479]",0,,
2025-11-13T17:22:25.326757,0,detect,person,0.716,"[112, 184, 387, 479]",0,,
2025-11-13T17:22:25.606467,0,detect,person,0.802,"[112, 183, 406, 479]",0,,
2025-11-13T17:22:25.612681,0,detect,cell phone,0.526,"[305, 161, 516, 466]",1,,
2025-11-13T17:22:25.776858,0,detect,person,0.73,"[105, 181, 525, 479]",0,,
2025-11-13T17:22:25.783784,0,detect,cell phone,0.649,"[309, 164, 520, 471]",1,,
2025-11-13T17:22:26.021228,0,detect,person,0.682,"[98, 180, 533, 479]",0,,
2025-11-13T17:22:26.027051,0,detect,cell phone,0.546,"[311, 164, 523, 471]",1,,
2025-11-13T17:22:26.355129,0,detect,person,0.68,"[101, 182, 522, 479]",0,,
2025-11-13T17:22:26.362309,0,detect,snowboard,0.424,"[312, 164, 526, 471]",1,,
2025-11-13T17:22:26.620768,0,detect,person,0.678,"[103, 179, 523, 479]",0,,
2025-11-13T17:22:26.627925,0,detect,cell phone,0.45,"[314, 168, 528, 479]",1,,
2025-11-13T17:22:26.836245,0,detect,snowboard,0.751,"[320, 167, 534, 479]",0,,
2025-11-13T17:22:26.842381,0,detect,person,0.562,"[104, 177, 532, 479]",1,,
2025-11-13T17:22:27.085262,0,detect,person,0.657,"[111, 177, 540, 479]",0,,
2025-11-13T17:22:27.399468,0,detect,snowboard,0.684,"[332, 172, 545, 479]",0,,
2025-11-13T17:22:27.407229,0,detect,person,0.554,"[112, 178, 540, 479]",1,,
2025-11-13T17:22:27.413197,0,detect,bird,0.396,"[475, 263, 545, 409]",2,,
2025-11-13T17:22:27.794432,0,detect,person,0.558,"[109, 174, 551, 479]",0,,
2025-11-13T17:22:27.803497,0,detect,snowboard,0.49,"[337, 173, 550, 478]",1,,
2025-11-13T17:22:27.953522,0,detect,snowboard,0.695,"[350, 179, 565, 479]",0,,
2025-11-13T17:22:27.958524,0,detect,person,0.468,"[115, 178, 416, 479]",1,,
2025-11-13T17:22:28.117845,0,detect,person,0.593,"[114, 178, 437, 479]",0,,
2025-11-13T17:22:28.123880,0,detect,snowboard,0.506,"[353, 180, 567, 479]",1,,
2025-11-13T17:22:28.133790,0,detect,skateboard,0.481,"[352, 180, 568, 480]",2,,
2025-11-13T17:22:28.279853,0,detect,person,0.685,"[109, 178, 575, 479]",0,,
2025-11-13T17:22:28.285160,0,detect,snowboard,0.643,"[357, 184, 572, 479]",1,,
2025-11-13T17:22:28.512766,0,detect,snowboard,0.77,"[359, 185, 574, 479]",0,,
2025-11-13T17:22:28.520145,0,detect,person,0.635,"[110, 175, 572, 479]",1,,
2025-11-13T17:22:28.653523,0,detect,person,0.71,"[115, 176, 434, 479]",0,,
2025-11-13T17:22:28.658473,0,detect,skateboard,0.706,"[357, 185, 572, 480]",1,,
2025-11-13T17:22:28.663097,0,detect,snowboard,0.619,"[357, 185, 571, 478]",2,,
2025-11-13T17:22:28.808763,0,detect,snowboard,0.822,"[355, 184, 571, 479]",0,,
2025-11-13T17:22:28.814281,0,detect,person,0.719,"[115, 176, 435, 479]",1,,
2025-11-13T17:22:28.960777,0,detect,person,0.68,"[116, 177, 434, 479]",0,,
2025-11-13T17:22:28.965790,0,detect,skateboard,0.617,"[356, 186, 571, 479]",1,,
2025-11-13T17:22:28.970797,0,detect,snowboard,0.516,"[356, 185, 571, 479]",2,,
2025-11-13T17:22:28.976649,0,detect,person,0.357,"[111, 174, 574, 479]",3,,
2025-11-13T17:22:29.178514,0,detect,snowboard,0.805,"[356, 186, 572, 479]",0,,
2025-11-13T17:22:29.187340,0,detect,person,0.674,"[116, 177, 432, 479]",1,,
2025-11-13T17:22:29.320826,0,detect,person,0.741,"[103, 174, 575, 479]",0,,
2025-11-13T17:22:29.461269,0,detect,person,0.682,"[116, 176, 428, 479]",0,,
2025-11-13T17:22:29.468252,0,detect,snowboard,0.543,"[356, 188, 571, 478]",1,,
2025-11-13T17:22:29.474656,0,detect,person,0.365,"[99, 176, 576, 479]",2,,
2025-11-13T17:22:29.606945,0,detect,snowboard,0.5,"[355, 188, 570, 478]",0,,
2025-11-13T17:22:29.612950,0,detect,person,0.377,"[116, 175, 421, 479]",1,,
2025-11-13T17:22:29.779428,0,detect,person,0.692,"[117, 175, 426, 479]",0,,
2025-11-13T17:22:29.787500,0,detect,snowboard,0.537,"[355, 189, 571, 479]",1,,
2025-11-13T17:22:29.915513,0,detect,teddy bear,0.452,"[363, 188, 578, 479]",0,,
2025-11-13T17:22:29.920023,0,detect,person,0.436,"[112, 173, 579, 479]",1,,
2025-11-13T17:22:29.926950,0,detect,person,0.356,"[115, 175, 437, 479]",2,,
2025-11-13T17:22:30.034630,0,detect,person,0.739,"[117, 174, 441, 479]",0,,
2025-11-13T17:22:30.041437,0,detect,snowboard,0.488,"[367, 190, 587, 479]",1,,
2025-11-13T17:22:30.205018,0,detect,person,0.695,"[115, 177, 447, 479]",0,,
2025-11-13T17:22:30.211785,0,detect,snowboard,0.563,"[372, 190, 591, 480]",1,,
2025-11-13T17:22:30.328374,0,detect,person,0.748,"[115, 174, 451, 479]",0,,
2025-11-13T17:22:30.492897,0,detect,person,0.72,"[115, 174, 438, 479]",0,,
2025-11-13T17:22:30.498205,0,detect,snowboard,0.436,"[378, 190, 596, 479]",1,,
2025-11-13T17:22:30.604577,0,detect,person,0.734,"[116, 175, 446, 479]",0,,
2025-11-13T17:22:30.610479,0,detect,person,0.476,"[379, 191, 596, 479]",1,,
2025-11-13T17:22:30.854684,0,detect,person,0.619,"[117, 177, 448, 479]",0,,
2025-11-13T17:22:30.860302,0,detect,person,0.545,"[377, 192, 593, 479]",1,,
2025-11-13T17:22:30.979750,0,detect,snowboard,0.544,"[377, 192, 597, 479]",0,,
2025-11-13T17:22:30.985756,0,detect,person,0.461,"[116, 176, 448, 479]",1,,
2025-11-13T17:22:30.991443,0,detect,person,0.425,"[104, 174, 611, 479]",2,,
2025-11-13T17:22:31.095735,0,detect,person,0.478,"[378, 196, 597, 479]",0,,
2025-11-13T17:22:31.100757,0,detect,person,0.442,"[116, 175, 438, 479]",1,,
2025-11-13T17:22:31.229994,0,detect,person,0.529,"[114, 175, 553, 479]",0,,
2025-11-13T17:22:31.236778,0,detect,person,0.441,"[379, 196, 600, 479]",1,,
2025-11-13T17:22:31.243980,0,detect,snowboard,0.427,"[379, 196, 600, 480]",2,,
2025-11-13T17:22:31.392399,0,detect,person,0.679,"[116, 176, 452, 479]",0,,
2025-11-13T17:22:31.397408,0,detect,snowboard,0.644,"[384, 194, 602, 480]",1,,
2025-11-13T17:22:31.403284,0,detect,dog,0.431,"[386, 194, 605, 479]",2,,
2025-11-13T17:22:31.407834,0,detect,person,0.378,"[384, 194, 604, 479]",3,,
2025-11-13T17:22:31.556980,0,detect,person,0.511,"[117, 177, 447, 479]",0,,
2025-11-13T17:22:31.564076,0,detect,person,0.474,"[381, 195, 602, 479]",1,,
2025-11-13T17:22:31.689858,0,detect,dog,0.563,"[381, 196, 603, 479]",0,,
2025-11-13T17:22:31.694447,0,detect,person,0.549,"[117, 179, 451, 479]",1,,
2025-11-13T17:22:31.700477,0,detect,person,0.391,"[111, 177, 620, 479]",2,,
2025-11-13T17:22:31.704698,0,detect,snowboard,0.356,"[380, 195, 602, 479]",3,,
2025-11-13T17:22:31.818285,0,detect,person,0.595,"[116, 178, 447, 479]",0,,
2025-11-13T17:22:31.823751,0,detect,snowboard,0.569,"[380, 196, 601, 480]",1,,
2025-11-13T17:22:31.989644,0,detect,person,0.653,"[118, 178, 454, 479]",0,,
2025-11-13T17:22:31.995719,0,detect,snowboard,0.472,"[380, 195, 602, 479]",1,,
2025-11-13T17:22:32.000638,0,detect,person,0.355,"[110, 176, 612, 479]",2,,
2025-11-13T17:22:32.212223,0,detect,person,0.582,"[114, 176, 560, 479]",0,,
2025-11-13T17:22:32.217865,0,detect,snowboard,0.51,"[378, 196, 600, 479]",1,,
2025-11-13T17:22:32.448793,0,detect,snowboard,0.623,"[379, 197, 602, 479]",0,,
2025-11-13T17:22:32.453814,0,detect,person,0.582,"[117, 177, 452, 479]",1,,
2025-11-13T17:22:32.595925,0,detect,person,0.534,"[115, 175, 600, 479]",0,,
2025-11-13T17:22:32.604143,0,detect,person,0.415,"[118, 177, 447, 479]",1,,
2025-11-13T17:22:32.608780,0,detect,snowboard,0.39,"[377, 197, 599, 479]",2,,
2025-11-13T17:22:32.762474,0,detect,person,0.588,"[117, 179, 444, 479]",0,,
2025-11-13T17:22:32.766980,0,detect,person,0.522,"[112, 177, 586, 479]",1,,
2025-11-13T17:22:32.772664,0,detect,snowboard,0.461,"[374, 200, 597, 479]",2,,
2025-11-13T17:22:32.980706,0,detect,person,0.605,"[115, 178, 449, 479]",0,,
2025-11-13T17:22:32.985106,0,detect,person,0.502,"[112, 176, 590, 479]",1,,
2025-11-13T17:22:33.128722,0,detect,person,0.703,"[116, 177, 446, 479]",0,,
2025-11-13T17:22:33.304538,0,detect,person,0.599,"[116, 177, 443, 479]",0,,
2025-11-13T17:22:33.313006,0,detect,person,0.499,"[114, 176, 592, 479]",1,,
2025-11-13T17:22:33.603042,0,detect,person,0.78,"[116, 175, 439, 479]",0,,
2025-11-13T17:22:33.609958,0,detect,snowboard,0.516,"[372, 204, 594, 479]",1,,
2025-11-13T17:22:33.988728,0,detect,person,0.813,"[116, 178, 440, 479]",0,,
2025-11-13T17:22:34.203833,0,detect,snowboard,0.792,"[369, 208, 592, 479]",0,,
2025-11-13T17:22:34.210890,0,detect,person,0.735,"[116, 177, 439, 479]",1,,
2025-11-13T17:22:34.473676,0,detect,snowboard,0.793,"[367, 211, 593, 479]",0,,
2025-11-13T17:22:34.478089,0,detect,person,0.736,"[116, 177, 442, 479]",1,,
2025-11-13T17:22:34.676511,0,detect,person,0.732,"[116, 177, 441, 479]",0,,
2025-11-13T17:22:34.682741,0,detect,snowboard,0.495,"[373, 209, 588, 479]",1,,
2025-11-13T17:22:34.826486,0,detect,person,0.768,"[117, 177, 446, 479]",0,,
2025-11-13T17:22:34.835700,0,detect,cell phone,0.564,"[375, 206, 589, 478]",1,,
2025-11-13T17:22:34.840649,0,detect,skateboard,0.388,"[374, 205, 592, 479]",2,,
2025-11-13T17:22:35.159745,0,detect,person,0.653,"[116, 176, 453, 479]",0,,
2025-11-13T17:22:35.167251,0,detect,cell phone,0.639,"[375, 206, 571, 478]",1,,
2025-11-13T17:22:35.173183,0,detect,person,0.431,"[532, 312, 596, 478]",2,,
2025-11-13T17:22:35.362058,0,detect,person,0.824,"[116, 178, 446, 479]",0,,
2025-11-13T17:22:35.368627,0,detect,cell phone,0.521,"[372, 206, 577, 479]",1,,
2025-11-13T17:22:35.374747,0,detect,skateboard,0.421,"[373, 206, 589, 479]",2,,
2025-11-13T17:22:35.539670,0,detect,person,0.855,"[116, 178, 442, 479]",0,,
2025-11-13T17:22:35.545702,0,detect,skateboard,0.551,"[372, 208, 585, 479]",1,,
2025-11-13T17:22:35.550862,0,detect,cell phone,0.39,"[372, 207, 580, 478]",2,,
2025-11-13T17:22:35.790923,0,detect,person,0.777,"[116, 177, 446, 479]",0,,
2025-11-13T17:22:35.795613,0,detect,cell phone,0.77,"[372, 206, 558, 478]",1,,
2025-11-13T17:22:36.081572,0,detect,person,0.723,"[116, 178, 446, 479]",0,,
2025-11-13T17:22:36.296020,0,detect,person,0.569,"[117, 177, 440, 479]",0,,
2025-11-13T17:22:36.301241,0,detect,skateboard,0.544,"[371, 206, 589, 479]",1,,
2025-11-13T17:22:36.511673,0,detect,person,0.816,"[117, 178, 442, 479]",0,,
2025-11-13T17:22:36.518630,0,detect,cell phone,0.535,"[368, 208, 581, 478]",1,,
2025-11-13T17:22:36.523177,0,detect,skateboard,0.384,"[369, 207, 586, 479]",2,,
2025-11-13T17:22:36.732090,0,detect,person,0.772,"[116, 177, 436, 479]",0,,
2025-11-13T17:22:36.738071,0,detect,cell phone,0.429,"[368, 208, 580, 478]",1,,
2025-11-13T17:22:36.743556,0,detect,skateboard,0.387,"[368, 209, 587, 479]",2,,
2025-11-13T17:22:37.038322,0,detect,person,0.749,"[117, 178, 443, 479]",0,,
2025-11-13T17:22:37.049824,0,detect,cell phone,0.601,"[366, 209, 566, 478]",1,,
2025-11-13T17:22:37.059509,0,detect,person,0.369,"[520, 318, 588, 479]",2,,
2025-11-13T17:22:37.375908,0,detect,person,0.896,"[117, 177, 435, 479]",0,,
2025-11-13T17:22:37.385215,0,detect,cell phone,0.589,"[365, 210, 567, 479]",1,,
2025-11-13T17:22:37.390298,0,detect,skateboard,0.554,"[366, 211, 578, 479]",2,,
2025-11-13T17:22:37.545070,0,detect,person,0.695,"[116, 177, 445, 479]",0,,
2025-11-13T17:22:37.551458,0,detect,cell phone,0.487,"[366, 210, 541, 469]",1,,
2025-11-13T17:22:37.833511,0,detect,person,0.694,"[115, 177, 449, 479]",0,,
2025-11-13T17:22:37.839765,0,detect,cell phone,0.581,"[366, 213, 566, 477]",1,,
2025-11-13T17:22:38.066788,0,detect,cell phone,0.646,"[383, 226, 603, 479]",0,,
2025-11-13T17:22:38.072661,0,detect,person,0.561,"[112, 175, 521, 479]",1,,
2025-11-13T17:22:38.327250,0,detect,person,0.896,"[116, 174, 497, 479]",0,,
2025-11-13T17:22:38.510936,0,detect,person,0.916,"[121, 172, 511, 479]",0,,
2025-11-13T17:22:38.653705,0,detect,person,0.896,"[129, 170, 519, 479]",0,,
2025-11-13T17:22:38.838107,0,detect,person,0.887,"[129, 166, 526, 479]",0,,
2025-11-13T17:22:39.108371,0,detect,person,0.912,"[127, 155, 538, 479]",0,,
2025-11-13T17:22:39.324693,0,detect,person,0.91,"[126, 155, 544, 479]",0,,
2025-11-13T17:22:39.473595,0,detect,person,0.905,"[126, 146, 542, 479]",0,,
2025-11-13T17:22:39.750392,0,detect,person,0.92,"[125, 145, 542, 479]",0,,
2025-11-13T17:22:39.913244,0,detect,person,0.912,"[124, 146, 548, 479]",0,,
2025-11-13T17:22:40.217929,0,detect,person,0.904,"[124, 146, 554, 479]",0,,
2025-11-13T17:22:40.424570,0,detect,person,0.896,"[120, 148, 548, 479]",0,,
2025-11-13T17:22:40.666841,0,detect,person,0.909,"[120, 150, 551, 479]",0,,
2025-11-13T17:22:40.837015,0,detect,person,0.876,"[121, 152, 551, 479]",0,,
2025-11-13T17:22:41.047294,0,detect,person,0.895,"[119, 154, 547, 479]",0,,
2025-11-13T17:22:41.252011,0,detect,person,0.898,"[122, 155, 541, 479]",0,,
2025-11-13T17:22:41.429755,0,detect,person,0.904,"[123, 154, 540, 479]",0,,
2025-11-13T17:22:41.591494,0,detect,person,0.902,"[121, 152, 535, 479]",0,,
2025-11-13T17:22:41.839896,0,detect,person,0.886,"[122, 152, 534, 479]",0,,
2025-11-13T17:22:42.052262,0,detect,person,0.911,"[126, 153, 522, 479]",0,,
2025-11-13T17:22:42.346528,0,detect,person,0.891,"[118, 155, 523, 479]",0,,
2025-11-13T17:22:42.556694,0,detect,person,0.885,"[90, 156, 508, 479]",0,,
2025-11-13T17:22:42.825549,0,detect,person,0.863,"[74, 158, 501, 479]",0,,
2025-11-13T17:22:43.046282,0,detect,person,0.892,"[83, 160, 483, 479]",0,,
2025-11-13T17:22:43.317106,0,detect,person,0.859,"[102, 164, 484, 479]",0,,
2025-11-13T17:22:43.485594,0,detect,person,0.888,"[111, 164, 507, 479]",0,,
2025-11-13T17:22:43.633889,0,detect,person,0.895,"[121, 160, 514, 479]",0,,
2025-11-13T17:22:43.761464,0,detect,person,0.919,"[126, 158, 520, 479]",0,,
2025-11-13T17:22:43.934822,0,detect,person,0.929,"[124, 157, 523, 479]",0,,
2025-11-13T17:22:44.061827,0,detect,person,0.925,"[125, 156, 527, 479]",0,,
2025-11-13T17:22:44.283935,0,detect,person,0.927,"[126, 156, 529, 479]",0,,
2025-11-13T17:22:44.582185,0,detect,person,0.928,"[128, 157, 528, 479]",0,,
2025-11-13T17:22:44.704596,0,detect,person,0.911,"[126, 159, 528, 479]",0,,
2025-11-13T17:22:44.931209,0,detect,person,0.929,"[128, 158, 528, 479]",0,,
2025-11-13T17:22:45.257275,0,detect,person,0.929,"[128, 157, 527, 479]",0,,
2025-11-13T17:22:45.487132,0,detect,person,0.928,"[129, 157, 524, 479]",0,,
2025-11-13T17:22:45.744781,0,detect,person,0.93,"[129, 156, 524, 479]",0,,
2025-11-13T17:22:46.004279,0,detect,person,0.894,"[128, 156, 523, 479]",0,,
2025-11-13T17:22:46.420387,0,detect,person,0.909,"[129, 156, 522, 479]",0,,
2025-11-13T17:22:46.753000,0,detect,person,0.931,"[129, 155, 523, 479]",0,,
2025-11-13T17:22:47.044175,0,detect,person,0.913,"[129, 156, 523, 479]",0,,
2025-11-13T17:22:47.322355,0,detect,person,0.934,"[129, 157, 523, 479]",0,,
2025-11-13T17:22:47.615918,0,detect,person,0.898,"[128, 157, 523, 479]",0,,
2025-11-13T17:22:47.751943,0,detect,person,0.917,"[129, 157, 524, 479]",0,,
2025-11-13T17:22:48.021681,0,detect,person,0.93,"[129, 159, 521, 479]",0,,
2025-11-13T17:22:48.300392,0,detect,person,0.893,"[127, 162, 519, 479]",0,,
2025-11-13T17:22:48.558785,0,detect,person,0.898,"[124, 161, 518, 479]",0,,
2025-11-13T17:22:48.801584,0,detect,person,0.927,"[127, 162, 515, 479]",0,,
2025-11-13T17:22:48.946104,0,detect,person,0.93,"[125, 162, 514, 479]",0,,
2025-11-13T17:22:49.122815,0,detect,person,0.916,"[127, 162, 514, 479]",0,,
2025-11-13T17:22:49.251947,0,detect,person,0.928,"[128, 163, 515, 479]",0,,
2025-11-13T17:22:49.549570,0,detect,person,0.933,"[129, 162, 513, 479]",0,,
2025-11-13T17:22:49.670094,0,detect,person,0.92,"[129, 162, 512, 479]",0,,
2025-11-13T17:22:49.819442,0,detect,person,0.912,"[130, 162, 509, 479]",0,,
2025-11-13T17:22:50.009456,0,detect,person,0.923,"[129, 162, 511, 479]",0,,
2025-11-13T17:22:50.147094,0,detect,person,0.932,"[130, 160, 507, 479]",0,,
2025-11-13T17:22:50.282363,0,detect,person,0.921,"[129, 160, 508, 479]",0,,
2025-11-13T17:22:50.459582,0,detect,person,0.928,"[128, 160, 510, 479]",0,,
2025-11-13T17:22:50.614131,0,detect,person,0.926,"[129, 160, 508, 479]",0,,
2025-11-13T17:22:50.731861,0,detect,person,0.903,"[129, 160, 506, 479]",0,,
2025-11-13T17:22:50.853504,0,detect,person,0.909,"[126, 159, 511, 479]",0,,
2025-11-13T17:22:50.972203,0,detect,person,0.939,"[127, 158, 510, 479]",0,,
2025-11-13T17:22:51.245693,0,detect,person,0.924,"[127, 158, 510, 479]",0,,
2025-11-13T17:22:51.415913,0,detect,person,0.901,"[125, 158, 515, 479]",0,,
2025-11-13T17:22:51.539644,0,detect,person,0.901,"[126, 156, 522, 479]",0,,
